username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-04-24 06:21;0;0;"Does “strong on life” include imposing restrictions and testing residents to prevent the spread of Covid-19? I didn’t think so. # ProDeathPOTUS";;;#;"1253494211489468421";https://twitter.com/JimCraig1959/status/1253494211489468421
;2020-04-24 06:21;0;0;"What? Stop drinking.";;;;"1253494210923302912";https://twitter.com/stempert/status/1253494210923302912
;2020-04-24 06:21;0;0;"Roque says guidelines under GCQ will be finalized on April 27. # COVID19";;;#;"1253494209761312768";https://twitter.com/dearscarjames/status/1253494209761312768
;2020-04-24 06:21;0;0;"Look into NanoViricides inc. They have a great treatment for COVID19 that can also kill mutations of the virus. They need help fast tracking. Please help. Please look. It’s a non toxic safer treatment. It will save LIVES and the ECONOMY! This could be the miracle treatment!!";;;;"1253494209086214144";https://twitter.com/XanadoZoO/status/1253494209086214144
;2020-04-24 06:21;0;0;"# PuntoCiudadano El Gobernador de Sinaloa @ QuirinoOC se comprometió de manera pública a rendir cuentas y a informar más datos sobre # Covid19, esto luego de la petición que hicimos organizaciones civiles, periodistas y ciudadanos. # PuntoAFavorhttp://revistaespejo.com/2020/04/23/conferencias-sobre-covid-19-seran-abiertas-revela-quirino-ordaz/?fbclid=IwAR1quZuIlJ2Ni4D-TmoHBKRIGYM5ViOXjMvz1Fr7ylq9J7tGU5q5X-6eW8Q …";;@;# # #;"1253494208901636096";https://twitter.com/observatoriomzt/status/1253494208901636096
;2020-04-24 06:21;0;0;"Coronavirus Perú: reportan el deceso de dos reclusos del penal de Chimbote por COVID-19 https://diariocorreo.pe/edicion/chimbote/coronavirus-peru-reportan-deceso-dos-reclusos-penal-chimbote-covid-19-nnpp-noticia/ …pic.twitter.com/6rkrkrOEvs";;;;"1253494208238927872";https://twitter.com/diariocorreo/status/1253494208238927872
;2020-04-24 06:21;0;0;"So far the government has bailed out big corporations with trillions of taxpayer dollars, given a ONE TIME payment of $1200 (most of which wasn't even received), and haven't halted any bill/mortgage payments. We elect them and they spit in our eye. # COVID19";;;#;"1253494208075268097";https://twitter.com/DeceasedNebula/status/1253494208075268097
;2020-04-24 06:21;0;0;"Love Portugal, this is a great song. # Portugal # Covid_19 # CODVID19pic.twitter.com/nfWaIULwlC";;;# # #;"1253494207161012227";https://twitter.com/Smart_SalesEN/status/1253494207161012227
;2020-04-24 06:21;0;0;"Es muy importante este momento estar atento el periodismo y apoyar la gestión que viene realizando Fecolper en favor de los comunicadores, con los brazos caídos, hacemos parte de las víctimas del Covid 19, unidos salimos de esto, respaldo total";;;;"1253494207005757440";https://twitter.com/soga_zea/status/1253494207005757440
;2020-04-24 06:21;0;0;"Please share # COVID19 # coronavirus @ realDonaldTrumppic.twitter.com/NzgkXhMcsV";;@;# #;"1253494206758338566";https://twitter.com/llaile25/status/1253494206758338566
;2020-04-24 06:21;0;0;"Im sitting at home battling a chest injury thats can only go away on its own that could be a symptom of covid been isolated waitng on my covid-19 results that can change my life in a blink of a eye. Stay home people this shit is not a joke .Anxiety up b/c Im just waiting in news";;;;"1253494206741442561";https://twitter.com/ta_guapo/status/1253494206741442561
;2020-04-24 06:21;0;0;"Desinfecteermiddel doodt het virus. # Trump: dat zou je dus ook kunnen injecteren. Een topidee: wij spuiten een liter Dettol in Trump, kijken of t werkt. Misschien ruimt t ook zijn rare ideeën op # COVID19 # Coronavirusnlhttps://twitter.com/arjenusa/status/1253478387533914113 …";;;# # #;"1253494206103945218";https://twitter.com/AnitaMensing1/status/1253494206103945218
;2020-04-24 06:21;0;0;"pic.twitter.com/5eioXMBiAy";;;;"1253494205554536454";https://twitter.com/killroykellie/status/1253494205554536454
;2020-04-24 06:21;0;0;"@ marioponcesv, presidente de la @ AsambleaSV cierra la sesión plenaria número 100, por la incertidumbre que existe en ese órgano de Estado luego del twiit del Presidente @ nayibbukele en el que exponía que diputados en el pleno mostraban síntomas del # COVID19 pic.twitter.com/OE5SZXyD6b";;@ @ @;#;"1253494205198077959";https://twitter.com/DiarioCoLatino/status/1253494205198077959
;2020-04-24 06:21;0;3;"I am so amazed to see @ potus fielding these rude gotcha “questions” from these “reporters” with such patience and grace. I don’t know ANYONE who could do what he does day after day after day. # COVID19 # coronavirus # maskchallenge # # WWG1WGAhttps://twitter.com/atrupar/status/1253455713034211328 …";;@;# # # # #;"1253494204531126272";https://twitter.com/FreedomforceR/status/1253494204531126272
;2020-04-24 06:21;0;0;"how are you I hope all is well my name is Jermaine greaves disabled event planning currently I'm behind on rent and Grocery as well my sister also pass away from covid19 and my mom is still sick from covid http://paypal.me/jermainegreaves";;;;"1253494204501766148";https://twitter.com/Jermainesay/status/1253494204501766148
;2020-04-24 06:21;0;0;"COVID19は、伸びすぎた人間の寿命を剪定するために作られたと言われても信じてしまうレベルで歳を取るほどリスクが爆増するヤバい病だなと改めて思ってる";;;;"1253494203465625601";https://twitter.com/suimin916088/status/1253494203465625601
;2020-04-24 06:21;0;0;"The Longevity economy is projected to reach $27 trillion in 2026. What will be the impacts of COVID-19, AI, biomarkers, investment and new therapies? https://twitter.com/LongevityTech/status/1253428726836064263 …";;;;"1253494203331428352";https://twitter.com/SFTechCouncil/status/1253494203331428352
;2020-04-24 06:21;0;0;"Perangi Covid-19 BNI Cabang Tolitoli Salurkan APD Kesehatan Kepada Tenaga Medis -- https://www.tribuananews.com/2020/04/perangi-covid-19-bni-cabang-tolitoli.html …";;;;"1253494202933014528";https://twitter.com/TribuanaNewsTV/status/1253494202933014528
;2020-04-24 06:21;0;0;"Public health emergency declared at US military base in Horn of Africa over Covid-19 — RT Newsline https://www.rt.com/newsline/486719-djibouti-military-base-health-emergency/ …";;;;"1253494202819805184";https://twitter.com/1foolon1hill/status/1253494202819805184
;2020-04-24 06:21;0;0;"Ok nevermind your timeline tells me more than enough. And for the record, COVID-19 is a serious threat and for you to minimize it is honestly a little mindboggling. Happy womanhating, my dude.";;;;"1253494202299793411";https://twitter.com/PB_Jinzee/status/1253494202299793411
;2020-04-24 06:21;0;0;"Why not use this bounty to fund research??? I. DON'T. UNDERSTAND.... //Duterte increases COVID-19 vaccine reward to P50 M https://newsinfo.inquirer.net/1264007/duterte-increases-covid-19-vaccine-bounty-to-p50-m … via @ inquirerdotnet";;@;;"1253494201246867456";https://twitter.com/arryiae/status/1253494201246867456
;2020-04-24 06:21;0;0;"México tiene 11,633 casos confirmados de COVID19; hay 1,069 defunciones https://vivavoz.com.mx/portal/index.php?option=com_k2&view=item&id=9756:mexico-tiene-11-633-casos-confirmados-de-covid19-hay-1-069-defunciones&Itemid=748 …pic.twitter.com/aPkR11r6ve";;;;"1253494200974192641";https://twitter.com/vivavoznoticias/status/1253494200974192641
;2020-04-24 06:21;0;0;"# Trump, if you want a place to open that will generate revenue, that has few positive # COVID19 case and few deaths... what about # DC? # TheWhitestHouse tours could commence, folks could stay in the @ TrumpHotelDC, eat there, buy your gift shop crap. You’d want to start small.pic.twitter.com/DZ9M9C7XpI";;@;# # # #;"1253494200932368385";https://twitter.com/WVJAPpalachia/status/1253494200932368385
;2020-04-24 06:21;0;0;"Ganó guerra al congreso. Ganó guerra al MP Ganó guerra al PJ Ganó guerra al TC Ganó guerra a Contraloria. Las demás guerras están en plena batalla. - Contra corrupción en Estado. - Contra Odebrecht-Lava Jato. - Contra Recesión Económica. - Contra Pandemia COVID19. Ardua tarea.";;;;"1253494200743665665";https://twitter.com/noel_enmanuel/status/1253494200743665665
;2020-04-24 06:21;0;0;"@ PUCPR1 Se preocupa más porque llenes la beca (que no te ayuda en un carajo) que por hacer los reembolsos de los créditos y de enviar el dinero que NOS PERTENECE por las ayudas del COVID-19.";;@;;"1253494200106188801";https://twitter.com/Arleensita/status/1253494200106188801
;2020-04-24 06:21;0;0;"COVID-19:108 New Cases Recorded, Total Now 981 In Nigeria https://inclusivenews.com.ng/2020/04/24/9066-2/ … via @ Inclusive News Network";;@;;"1253494199992926211";https://twitter.com/sejdayo/status/1253494199992926211
;2020-04-24 06:21;0;0;"This http://www.professoriate.org/2020/04/17/the-australian-association-of-university-professors-invites-support-for-a-senate-enquiry-into-rebuilding-the-australian-university-system/ … # highered # COVID19 https://www.change.org/p/senate-inquiry-into-rebuilding-the-australian-university-system/psf/promote_or_share …";;;# #;"1253494199569137664";https://twitter.com/EuanRitchie1/status/1253494199569137664
;2020-04-24 06:21;0;0;"Lamento sua perda. Desejo conforto e paz ao seu coração, eu sei o q vc está sentindo já perdi um familiar tbm por COVID-19, desejo força mesmo q agora vc esteja numa dor profunda..mais não desista. Que sua mãe descanse em paz!";;;;"1253494199405752321";https://twitter.com/a_araujonasc/status/1253494199405752321
;2020-04-24 06:21;0;0;"I said higher power definitely not church lol";;;;"1253494199149711360";https://twitter.com/chanelcheekbone/status/1253494199149711360
;2020-04-24 06:21;0;0;"This was my main plan this year until covid19 crept up on us all https://twitter.com/manifstposts/status/1253061034434342912 …";;;;"1253494198885629959";https://twitter.com/chelseaC1298/status/1253494198885629959
;2020-04-24 06:21;0;0;"# cnntownhall What about a news item that a asthma drug helps patients with Covid-19 for breathing?";;;#;"1253494198147387392";https://twitter.com/Babzie0/status/1253494198147387392
;2020-04-24 06:21;0;0;"2,500 people died of COVID-19 in Florida in24 hrs, and y’all wanna open up the public, let that sink in";;;;"1253494197916782593";https://twitter.com/StocktonHunter/status/1253494197916782593
;2020-04-24 06:21;0;0;"# Lamentable Alma Rosa S. A., falleció en la ciudad de Tijuana, Baja California, a causa de # COVID19, informaron sus familiares. Alma Rosa era originaria de Pinotepa Nacional, pero radicaba y trabajaba en citada ciudad de la frontera con Estados Unidos. pic.twitter.com/eORUVQLp7o";;;# #;"1253494197459525632";https://twitter.com/sofyvaldivia/status/1253494197459525632
;2020-04-24 06:21;0;0;"Light Injection Treatment! New slogan: Got COVID19? Get LIT! https://twitter.com/daniel_lewis3/status/1253482576699969537 …";;;;"1253494196117344262";https://twitter.com/trink72/status/1253494196117344262
;2020-04-24 06:21;0;0;"Que debate más necesario y fundamental, el # sectorsalud debe ser el centro de atención, nuestros médicos merecen total apoyo, cuidado y acompañamiento # SaludParaTodos # Covid_19";;;# # #;"1253494195765022720";https://twitter.com/GabrielaRiso/status/1253494195765022720
;2020-04-24 06:21;0;0;"Ahora que me acuerdo, antes del Covid-19 ... Compre una corbata de osos polares para el que iba a hacer el último examen de la carrera. Muy adhoc al ramo Como no la usé, todavía no pido que me la envíen.";;;;"1253494195680980992";https://twitter.com/RodolfoBatarce/status/1253494195680980992
;2020-04-24 06:21;0;0;"Hurricane Hunters aren't the only aircraft that collect weather data - in fact, commercial aircraft do, too. Here's how the COVID-19 pandemic is affecting those observations: https://www.forbes.com/sites/jimfoerster/2020/04/17/is-reduced-air-travel-impacting-the-accuracy-of-weather-forecasts …";;;;"1253494195609886720";https://twitter.com/KCRG_FirstAlert/status/1253494195609886720
;2020-04-24 06:21;0;0;"The President of the United States, the top of the @ GOP ticket these angry angry people have sold souls for, actually wonders if injecting people with disinfectant can kill # COVID19!!! From his own ignorant mouth... How utterly terrifying. https://www.msn.com/en-us/video/other/trump-wonders-if-injecting-disinfectant-into-someones-body-could-kill-virus/vi-BB136VXO?ocid=sf …";;@;#;"1253494194548682753";https://twitter.com/dropeik/status/1253494194548682753
;2020-04-24 06:21;0;0;"https://youtu.be/vsaVeh-7Ncc Everyone has had storms in life. We are in one right now! # COVID19 But that's life, the storm eventually passes and we return to life...but let us never forget what the storms of life teach us!!! # perspective2020 # ilovemusic";;;# # #;"1253494194439667712";https://twitter.com/ManConscience/status/1253494194439667712
;2020-04-24 06:21;0;0;"Met Morin manke popilasyon an nan moman COVID-19 la paske chif reyèl yo tap devan je pèp la,brèf... https://twitter.com/ronycolinhaiti/status/1253334680117473290 …";;;;"1253494193936306178";https://twitter.com/geraldo_volcy/status/1253494193936306178
;2020-04-24 06:21;0;0;"No Brasil, os cantores sertanejos e os Wesleys Safadões da vida, ganham rios de dinheiro com publicidade e do YouTube pelos milhões de visualizações nas suas respectivas lives. Ainda assim, pedem aos seus fãs (a maioria pobre) doações para direcionar na luta contra a Covid-19.";;;;"1253494193873457153";https://twitter.com/taciobaptista/status/1253494193873457153
;2020-04-24 06:21;0;1;"Peter Walker of McKinsey & Co just praised China on Tucker Carlson tonight . . He said China did the right thing by welding Wuhan Resident's doors shut, taking people off the street and throwing them into vans . . and all their strong armed tactic to help with # COVID19";;;#;"1253494193311416321";https://twitter.com/lawyer4laws/status/1253494193311416321
;2020-04-24 06:21;0;0;"‘Government as a system’ for COVID-19 https://openpolicy.blog.gov.uk/2020/04/22/government-as-a-system-for-covid-19/ …";;;;"1253494193260904448";https://twitter.com/ynbr/status/1253494193260904448
